,ride.alc.driver,female,grade,age4,smoke,DriverLicense,In_Month
12110,0,0,12,17,1,1,120039
12111,0,0,12,17,1,1,120115
12112,0,NA,12,18,1,1,120190
12113,1,1,12,18,1,1,120266
12114,0,1,12,18,1,1,120342
12115,0,1,12,18,1,1,120417
12116,1,1,12,18,0,1,120493
12117,0,1,12,17,0,1,120568
12118,1,1,NA,NA,1,NA,120644
12119,1,1,12,17,1,1,120720
12120,0,0,12,18,1,1,120795
12121,0,1,12,18,1,1,120871
12122,0,1,12,17,1,1,120946
12123,1,1,12,18,1,1,121022
12124,0,1,12,17,0,1,121098
12125,0,1,12,18,1,1,121173
12126,1,1,10,16,1,1,121249
12127,1,1,10,16,1,1,121325
12128,0,0,11,17,0,1,121400
12129,1,0,10,15,1,0,121476
12130,0,1,10,18,1,1,121551
12131,0,0,10,15,0,0,121627
12132,0,NA,10,17,0,1,121703
12133,0,NA,10,15,0,0,121778
12134,0,0,10,16,0,1,121854
12135,0,0,10,15,0,0,121930
12136,0,1,10,16,1,1,122005
12137,0,0,10,15,0,0,122081
12138,1,0,10,17,1,1,122156
12139,0,0,10,16,0,1,122232
12140,0,1,10,16,0,1,122308
12141,0,1,10,16,1,1,122383
12142,0,0,10,16,0,1,122459
12143,0,0,10,15,0,0,122534
12144,0,1,11,17,1,1,122610
12145,0,1,10,17,1,1,122686
12146,0,0,10,16,1,1,122761
12147,0,1,10,16,1,1,122837
12148,0,1,10,15,0,0,122913
12149,1,0,10,15,1,0,122988
12150,1,0,10,15,1,0,123064
12151,0,0,10,16,0,1,123139
12152,0,0,10,15,1,0,123215
12153,0,0,10,16,1,1,123291
12154,0,1,10,15,1,0,123366
12155,0,0,10,16,0,1,123442
12156,0,0,10,16,0,1,123518
12157,0,1,10,16,1,1,123593
12158,0,NA,10,15,0,0,123669
12159,1,1,10,16,1,1,123744
12160,0,1,10,16,0,1,123820
12161,0,1,10,15,1,0,123896
12162,0,1,10,16,0,1,123971
12163,1,0,10,16,0,1,124047
12164,0,0,10,15,0,0,124123
12165,0,1,10,16,0,1,124198
12166,0,0,10,15,0,0,124274
12167,0,1,10,16,1,1,124349
12168,1,0,10,16,1,1,124425
12169,1,1,10,15,1,0,124501
12170,0,0,10,16,0,1,124576
12171,0,1,12,18,0,1,124652
12172,1,1,12,18,1,1,124727
12173,0,1,12,18,1,1,124803
12174,1,1,12,17,1,1,124879
12175,1,1,12,18,1,1,124954
12176,1,1,12,17,1,1,125030
12177,0,1,12,18,1,1,125106
12178,1,NA,12,17,1,1,125181
12179,0,0,12,18,0,1,125257
12180,1,1,12,17,1,1,125332
12181,0,0,12,18,1,1,125408
12182,1,1,12,17,1,1,125484
12183,1,1,12,18,0,1,125559
12184,0,0,12,17,1,1,125635
12185,0,1,12,17,1,1,125711
12186,0,1,12,17,0,1,125786
12187,1,1,12,17,0,1,125862
12188,1,0,12,17,0,1,125937
12189,1,1,12,17,1,1,126013
12190,1,1,12,17,1,1,126089
12191,1,1,12,18,1,1,126164
12192,0,1,9,15,1,0,126240
12193,0,0,9,15,1,0,126316
12194,1,0,9,15,0,0,126391
12195,0,0,9,15,1,0,126467
12196,0,1,9,15,1,0,126542
12197,1,0,9,14,0,0,126618
12198,0,0,9,15,0,0,126694
12199,1,1,9,15,1,0,126769
12200,1,0,9,14,1,0,126845
12201,0,0,9,15,0,0,126920
12202,0,0,9,14,1,0,126996
12203,1,0,9,15,1,0,127072
12204,0,0,9,15,0,0,127147
12205,0,0,9,15,0,0,127223
12206,1,0,9,14,0,0,127299
12207,0,0,9,15,0,0,127374
12208,0,0,9,15,0,0,127450
12209,0,1,9,15,1,0,127525
12210,0,0,9,14,0,0,127601
12211,0,0,9,14,0,0,127677
12212,0,0,9,15,0,0,127752
12213,0,1,9,15,1,0,127828
12214,0,1,11,17,1,1,127904
12215,0,1,11,16,1,1,127979
12216,0,0,11,16,0,1,128055
12217,0,0,11,16,1,1,128130
12218,0,0,11,16,0,1,128206
12219,0,0,11,16,1,1,128282
12220,0,0,11,16,1,1,128357
12221,1,1,11,16,1,1,128433
12222,0,1,11,17,1,1,128508
12223,1,1,11,17,1,1,128584
12224,0,1,11,16,1,1,128660
12225,0,1,11,17,0,1,128735
12226,0,0,11,16,1,1,128811
12227,0,0,11,17,0,1,128887
12228,1,0,11,16,1,1,128962
12229,0,0,11,16,1,1,129038
12230,0,1,11,17,1,1,129113
12231,0,0,11,16,0,1,129189
12232,0,0,11,17,0,1,129265
12233,0,1,11,17,0,1,129340
12234,0,0,11,16,0,1,129416
12235,1,0,10,15,1,0,129492
12236,0,1,10,16,1,1,129567
12237,0,1,10,16,NA,1,129643
12238,0,0,10,16,0,1,129718
12239,0,1,10,15,0,0,129794
12240,0,0,10,16,0,1,129870
12241,0,1,10,16,1,1,129945
12242,0,1,10,16,0,1,130021
12243,0,0,10,15,1,0,130097
12244,0,1,10,16,1,1,130172
12245,0,0,10,16,1,1,130248
12246,0,1,10,16,1,1,130323
12247,0,1,10,15,0,0,130399
12248,1,1,10,15,1,0,130475
12249,0,1,10,15,1,0,130550
12250,0,1,10,16,0,1,130626
12251,0,1,10,16,1,1,130701
12252,0,1,10,17,1,1,130777
12253,0,1,10,16,1,1,130853
12254,0,0,10,17,0,1,130928
12255,0,1,11,16,1,1,131004
12256,0,1,11,18,1,1,131080
12257,1,1,11,17,1,1,131155
12258,0,1,11,16,0,1,131231
12259,0,1,11,18,0,1,131306
12260,0,1,11,16,0,1,131382
12261,0,1,11,16,1,1,131458
12262,0,1,11,16,0,1,131533
12263,0,1,11,17,0,1,131609
12264,0,0,11,17,1,1,131685
12265,0,1,11,17,1,1,131760
12266,1,1,11,16,1,1,131836
12267,0,0,11,17,1,1,131911
12268,0,1,11,16,1,1,131987
12269,1,0,11,16,0,1,132063
12270,1,1,11,17,1,1,132138
12271,0,0,11,16,1,1,132214
12272,0,0,11,17,0,1,132289
12273,0,1,11,17,1,1,132365
12274,0,1,11,17,1,1,132441
12275,0,1,11,16,1,1,132516
12276,1,1,11,16,1,1,132592
12277,0,0,11,16,1,1,132668
12278,0,1,11,18,NA,1,132743
12279,1,1,12,17,1,1,132819
12280,0,1,11,17,0,1,132894
12281,0,1,12,18,1,1,132970
12282,0,1,12,18,1,1,133046
12283,0,1,12,18,0,1,133121
12284,1,1,12,18,1,1,133197
12285,0,1,12,17,1,1,133273
12286,0,1,12,18,1,1,133348
12287,0,1,12,18,1,1,133424
12288,0,0,12,17,1,1,133499
12289,0,0,12,17,0,1,133575
12290,0,0,12,17,0,1,133651
12291,1,1,12,17,1,1,133726
12292,0,1,12,18,0,1,133802
12293,1,1,12,17,1,1,133878
12294,0,1,12,18,1,1,133953
12295,0,1,12,18,0,1,134029
12296,0,1,12,17,1,1,134104
12297,0,0,9,15,1,0,134180
12298,0,0,9,14,0,0,134256
12299,1,1,10,17,0,1,134331
12300,0,0,9,16,1,1,134407
12301,1,1,9,15,1,0,134482
12302,0,1,9,15,1,0,134558
12303,1,0,9,14,0,0,134634
12304,0,NA,9,15,NA,0,134709
12305,0,0,9,15,0,0,134785
12306,1,1,9,15,0,0,134861
12307,0,0,9,16,0,1,134936
12308,0,0,9,15,0,0,135012
12309,0,0,9,14,0,0,135087
12310,0,0,9,15,0,0,135163
12311,1,0,9,15,NA,0,135239
12312,1,1,9,14,1,0,135314
12313,0,0,9,15,1,0,135390
12314,1,0,9,15,0,0,135466
12315,0,0,9,15,1,0,135541
12316,1,0,9,15,1,0,135617
12317,0,0,9,15,0,0,135692
12318,1,NA,9,15,1,0,135768
12319,0,1,10,16,1,1,135844
12320,0,0,9,16,1,1,135919
12321,1,NA,10,16,0,1,135995
12322,1,1,11,17,1,1,136070
12323,0,0,10,16,0,1,136146
12324,0,0,9,16,1,1,136222
12325,0,0,10,16,0,1,136297
12326,1,1,9,14,0,0,136373
12327,1,0,10,15,0,0,136449
12328,0,1,9,15,0,0,136524
12329,0,0,9,15,0,0,136600
12330,1,0,9,14,1,0,136675
12331,0,1,10,15,0,0,136751
12332,0,1,10,16,1,1,136827
12333,0,0,9,15,1,0,136902
12334,0,0,10,15,0,0,136978
12335,0,0,10,15,1,0,137054
12336,0,0,9,15,1,0,137129
12337,0,1,9,14,0,0,137205
12338,1,1,11,17,1,1,137280
12339,0,0,11,16,1,1,137356
12340,0,1,11,17,1,1,137432
12341,0,0,11,17,0,1,137507
12342,0,0,11,16,0,1,137583
12343,0,1,11,17,0,1,137659
12344,0,1,11,17,1,1,137734
12345,0,0,11,17,0,1,137810
12346,0,0,11,16,0,1,137885
12347,0,1,11,17,0,1,137961
12348,0,0,11,16,0,1,138037
12349,0,1,11,16,0,1,138112
12350,1,1,11,16,1,1,138188
12351,1,0,11,16,0,1,138263
12352,0,0,11,17,0,1,138339
12353,0,0,11,17,0,1,138415
12354,0,1,11,16,0,1,138490
12355,0,0,11,16,0,1,138566
12356,0,0,11,17,0,1,138642
12357,1,1,11,17,1,1,138717
12358,1,0,11,17,0,1,138793
12359,0,0,11,16,0,1,138868
12360,0,0,11,17,0,1,138944
12361,0,0,11,16,0,1,139020
12362,1,1,11,17,1,1,139095
12363,0,0,11,16,0,1,139171
12364,0,0,11,17,0,1,139247
12365,0,1,9,14,1,0,139322
12366,0,0,9,14,0,0,139398
12367,1,1,10,16,1,1,139473
12368,0,1,11,17,1,1,139549
12369,0,1,11,16,0,1,139625
12370,0,1,11,17,0,1,139700
12371,1,0,9,15,0,0,139776
12372,0,0,10,16,0,1,139852
12373,0,1,11,17,0,1,139927
12374,1,1,9,14,1,0,140003
12375,1,1,9,16,0,1,140078
12376,0,0,10,16,NA,1,140154
12377,0,1,NA,NA,1,NA,140230
12378,0,1,9,14,0,0,140305
12379,0,0,9,15,0,0,140381
12380,1,1,10,16,0,1,140456
12381,0,1,12,17,1,1,140532
12382,0,NA,12,18,NA,1,140608
12383,0,NA,12,18,NA,1,140683
12384,1,0,11,16,1,1,140759
12385,0,1,11,17,0,1,140835
12386,0,0,11,16,1,1,140910
12387,0,1,11,16,1,1,140986
12388,0,1,12,18,0,1,141061
12389,0,1,11,17,0,1,141137
12390,0,1,11,16,1,1,141213
12391,0,0,11,17,0,1,141288
12392,0,1,11,16,0,1,141364
12393,0,1,11,17,0,1,141440
12394,0,0,11,16,1,1,141515
12395,0,1,11,16,1,1,141591
12396,0,1,11,17,1,1,141666
12397,0,0,11,17,0,1,141742
12398,1,NA,11,17,1,1,141818
12399,0,1,11,17,0,1,141893
12400,1,0,11,17,1,1,141969
12401,0,1,11,17,1,1,142044
12402,1,1,9,17,1,1,142120
12403,0,NA,11,17,0,1,142196
12404,0,1,11,16,1,1,142271
12405,0,0,11,16,1,1,142347
12406,0,1,9,14,1,0,142423
12407,0,1,9,15,1,0,142498
12408,0,0,9,14,0,0,142574
12409,1,1,9,15,1,0,142649
12410,1,1,9,15,1,0,142725
12411,0,0,9,15,1,0,142801
12412,0,0,9,16,0,1,142876
12413,0,0,9,14,0,0,142952
12414,0,1,9,14,0,0,143028
12415,0,0,12,18,0,1,143103
12416,1,0,12,18,1,1,143179
12417,0,0,11,17,0,1,143254
12418,0,1,12,17,0,1,143330
12419,1,1,12,17,1,1,143406
12420,0,1,11,17,1,1,143481
12421,0,0,12,17,1,1,143557
12422,1,NA,12,17,1,1,143633
12423,0,0,11,17,0,1,143708
12424,1,1,12,17,1,1,143784
12425,1,1,12,17,0,1,143859
12426,1,0,12,18,0,1,143935
12427,1,0,10,15,0,0,144011
12428,0,1,10,16,1,1,144086
12429,1,0,10,16,0,1,144162
12430,0,1,10,16,0,1,144237
12431,0,1,10,16,1,1,144313
12432,0,1,10,16,0,1,144389
12433,0,0,10,17,1,1,144464
12434,0,1,10,16,0,1,144540
12435,0,1,10,15,1,0,144616
12436,0,1,10,15,1,0,144691
12437,1,0,10,15,0,0,144767
12438,0,1,10,16,0,1,144842
12439,0,0,10,16,1,1,144918
12440,1,0,10,15,0,0,144994
12441,0,1,10,15,1,0,145069
12442,0,0,9,14,0,0,145145
12443,0,0,9,15,0,0,145221
12444,0,0,10,16,0,1,145296
12445,0,1,10,17,0,1,145372
12446,0,1,10,15,1,0,145447
12447,0,0,10,16,1,1,145523
12448,1,1,10,15,1,0,145599
12449,0,0,10,15,1,0,145674
12450,0,0,10,16,0,1,145750
12451,0,1,10,16,1,1,145825
12452,0,0,10,16,0,1,145901
12453,0,1,10,16,1,1,145977
12454,0,0,10,17,0,1,146052
12455,0,0,10,16,0,1,146128
12456,0,0,10,15,0,0,146204
12457,1,1,10,15,1,0,146279
12458,1,1,11,17,1,1,146355
12459,0,0,11,17,0,1,146430
12460,0,1,11,16,0,1,146506
12461,0,0,10,16,0,1,146582
12462,0,0,11,17,0,1,146657
12463,0,1,11,17,0,1,146733
12464,0,0,11,17,0,1,146809
12465,1,1,11,17,1,1,146884
12466,0,0,11,18,0,1,146960
12467,0,0,11,17,0,1,147035
12468,0,0,11,16,0,1,147111
12469,1,1,11,17,1,1,147187
12470,0,0,11,16,0,1,147262
12471,0,0,11,17,0,1,147338
12472,0,0,11,16,0,1,147414
12473,0,0,10,15,0,0,147489
12474,0,0,11,16,0,1,147565
12475,0,1,11,16,1,1,147640
12476,0,1,10,16,0,1,147716
12477,0,0,11,16,0,1,147792
12478,0,1,11,17,0,1,147867
12479,1,1,11,17,0,1,147943
12480,1,0,11,17,0,1,148018
12481,0,1,11,16,0,1,148094
12482,1,1,11,17,1,1,148170
12483,0,0,11,16,0,1,148245
12484,0,0,11,17,0,1,148321
12485,1,1,11,17,1,1,148397
12486,0,1,12,18,0,1,148472
12487,0,1,11,16,0,1,148548
12488,1,1,11,17,0,1,148623
12489,0,1,11,16,0,1,148699
12490,0,0,10,16,0,1,148775
12491,0,0,10,15,0,0,148850
12492,0,0,9,15,0,0,148926
12493,0,0,9,15,0,0,149002
12494,0,0,9,15,0,0,149077
12495,0,1,12,18,0,1,149153
12496,0,1,11,16,NA,1,149228
12497,0,0,9,15,0,0,149304
12498,1,1,10,15,0,0,149380
12499,0,1,11,16,1,1,149455
12500,0,0,11,17,1,1,149531
12501,1,1,9,16,0,1,149606
12502,0,NA,9,14,1,0,149682
12503,1,1,12,17,1,1,149758
12504,1,0,10,15,0,0,149833
12505,0,0,9,15,0,0,149909
12506,1,0,10,15,1,0,149985
12507,1,0,10,16,1,1,150060
12508,0,0,10,16,0,1,150136
12509,0,0,10,16,0,1,150211
12510,0,NA,9,14,0,0,150287
12511,0,0,10,15,0,0,150363
12512,0,NA,10,16,0,1,150438
12513,0,0,10,16,0,1,150514
12514,0,0,9,14,0,0,150590
12515,0,1,10,16,0,1,150665
12516,0,0,9,15,0,0,150741
12517,0,NA,10,16,0,1,150816
12518,0,0,9,15,0,0,150892
12519,0,0,9,15,0,0,150968
12520,0,1,10,16,0,1,151043
12521,0,0,10,15,0,0,151119
12522,0,0,10,16,0,1,151195
12523,1,0,9,14,0,0,151270
12524,0,NA,9,14,1,0,151346
12525,0,0,10,15,0,0,151421
12526,0,0,10,15,0,0,151497
12527,0,1,10,16,0,1,151573
12528,0,0,10,16,0,1,151648
12529,1,1,10,16,0,1,151724
12530,0,1,10,16,0,1,151799
12531,0,1,10,15,0,0,151875
12532,0,0,10,16,0,1,151951
12533,0,0,10,15,0,0,152026
12534,0,0,10,16,0,1,152102
12535,0,0,10,15,1,0,152178
12536,0,0,10,16,1,1,152253
12537,0,0,10,15,0,0,152329
12538,0,0,10,16,0,1,152404
12539,1,0,10,16,1,1,152480
12540,0,0,10,16,0,1,152556
12541,0,0,10,16,0,1,152631
12542,0,0,10,15,1,0,152707
12543,0,0,10,15,1,0,152783
12544,1,1,10,16,1,1,152858
12545,0,0,11,17,NA,1,152934
12546,1,1,9,15,1,0,153009
12547,1,1,12,17,0,1,153085
12548,0,0,11,16,NA,1,153161
12549,0,NA,12,18,0,1,153236
12550,0,0,10,15,0,0,153312
12551,0,0,12,18,1,1,153387
12552,0,1,9,15,1,0,153463
12553,0,0,10,16,1,1,153539
12554,1,1,10,16,1,1,153614
12555,1,0,11,17,1,1,153690
12556,0,1,12,17,1,1,153766
12557,0,0,10,15,0,0,153841
12558,1,1,10,16,1,1,153917
12559,0,0,10,16,0,1,153992
12560,0,0,10,15,0,0,154068
12561,0,0,11,17,1,1,154144
12562,0,1,10,16,0,1,154219
12563,1,1,10,16,0,1,154295
12564,0,NA,11,17,0,1,154371
12565,0,0,11,17,0,1,154446
12566,1,1,11,16,1,1,154522
12567,0,0,11,17,0,1,154597
12568,0,1,11,17,0,1,154673
12569,1,0,11,17,0,1,154749
12570,0,0,11,17,1,1,154824
12571,0,0,10,16,0,1,154900
12572,0,0,10,16,0,1,154976
12573,0,0,10,15,0,0,155051
12574,1,1,11,17,1,1,155127
12575,1,0,11,17,1,1,155202
12576,0,0,11,17,0,1,155278
12577,1,1,11,17,1,1,155354
12578,1,0,10,16,1,1,155429
12579,1,1,11,17,0,1,155505
12580,0,0,10,15,0,0,155580
12581,0,0,10,16,0,1,155656
12582,1,1,10,16,1,1,155732
12583,0,0,10,15,0,0,155807
12584,0,1,11,16,0,1,155883
12585,1,1,12,18,1,1,155959
12586,0,0,10,15,0,0,156034
12587,0,0,10,15,0,0,156110
12588,1,NA,10,16,0,1,156185
12589,0,0,11,17,0,1,156261
12590,0,1,10,16,1,1,156337
12591,1,1,12,18,1,1,156412
12592,0,1,11,16,1,1,156488
12593,0,1,10,16,NA,1,156564
12594,0,1,10,15,0,0,156639
12595,0,0,10,16,1,1,156715
12596,0,1,10,15,1,0,156790
12597,0,0,10,15,1,0,156866
12598,1,1,11,17,1,1,156942
12599,0,0,10,15,0,0,157017
12600,0,NA,10,15,1,0,157093
12601,0,1,10,15,1,0,157169
12602,0,0,10,15,1,0,157244
12603,0,1,12,17,1,1,157320
12604,0,NA,10,15,1,0,157395
12605,0,1,10,16,1,1,157471
12606,0,1,10,16,1,1,157547
12607,0,1,10,15,1,0,157622
12608,0,0,10,15,1,0,157698
12609,0,0,10,16,0,1,157773
12610,0,0,10,16,1,1,157849
12611,0,0,10,16,0,1,157925
12612,0,1,10,15,0,0,158000
12613,0,0,10,15,0,0,158076
12614,0,1,11,17,1,1,158152
12615,0,1,10,16,1,1,158227
12616,0,1,10,16,1,1,158303
12617,0,0,11,16,1,1,158378
12618,0,0,10,15,0,0,158454
12619,0,1,11,16,1,1,158530
12620,0,1,12,17,1,1,158605
12621,0,0,12,17,1,1,158681
12622,0,1,12,18,NA,1,158757
12623,0,0,11,16,0,1,158832
12624,0,1,12,17,1,1,158908
12625,0,0,10,15,1,0,158983
12626,0,0,12,17,NA,1,159059
12627,0,0,12,18,0,1,159135
12628,0,0,11,17,0,1,159210
12629,0,0,12,17,0,1,159286
12630,0,1,12,18,1,1,159361
12631,1,1,10,16,1,1,159437
12632,0,1,12,17,1,1,159513
12633,0,1,11,16,0,1,159588
12634,1,1,12,17,1,1,159664
12635,0,1,11,17,1,1,159740
12636,0,1,11,16,0,1,159815
12637,0,0,12,17,0,1,159891
12638,1,1,12,18,1,1,159966
12639,0,1,11,16,1,1,160042
12640,0,1,10,15,1,0,160118
12641,0,0,10,15,0,0,160193
12642,0,0,9,14,0,0,160269
12643,0,NA,11,17,1,1,160345
12644,0,0,9,14,1,0,160420
12645,0,0,9,15,0,0,160496
12646,0,1,9,15,1,0,160571
12647,0,0,9,14,0,0,160647
12648,0,0,9,14,1,0,160723
12649,0,0,9,15,0,0,160798
12650,1,1,9,16,1,1,160874
12651,0,0,9,15,0,0,160950
12652,0,1,9,15,0,0,161025
12653,0,1,9,14,1,0,161101
12654,0,0,9,14,0,0,161176
12655,0,0,9,14,1,0,161252
12656,0,0,9,14,0,0,161328
12657,0,0,9,15,0,0,161403
12658,0,1,9,15,1,0,161479
12659,1,1,9,15,1,0,161554
12660,0,0,9,15,1,0,161630
12661,0,0,9,14,1,0,161706
12662,0,0,9,14,1,0,161781
12663,0,0,9,15,0,0,161857
12664,1,0,9,15,1,0,161933
12665,1,0,9,15,1,0,162008
12666,0,0,9,16,1,1,162084
12667,0,1,9,15,0,0,162159
12668,1,NA,9,14,1,0,162235
12669,0,1,9,15,1,0,162311
12670,0,1,9,15,0,0,162386
12671,0,0,9,16,1,1,162462
12672,0,NA,9,15,1,0,162538
12673,1,1,10,16,1,1,162613
12674,0,1,11,16,1,1,162689
12675,0,1,12,18,1,1,162764
12676,0,0,10,16,1,1,162840
12677,1,0,10,15,1,0,162916
12678,0,0,12,17,1,1,162991
12679,0,0,10,15,0,0,163067
12680,0,0,12,17,1,1,163142
12681,0,0,10,16,1,1,163218
12682,0,0,10,15,NA,0,163294
12683,0,1,10,16,1,1,163369
12684,0,0,10,16,1,1,163445
12685,0,0,10,15,0,0,163521
12686,0,0,10,15,0,0,163596
12687,0,1,10,15,1,0,163672
12688,0,0,NA,17,0,1,163747
12689,0,1,10,17,1,1,163823
12690,1,0,10,16,1,1,163899
12691,0,0,10,16,1,1,163974
12692,0,0,10,15,0,0,164050
12693,1,0,10,16,1,1,164126
12694,0,0,10,16,1,1,164201
12695,1,0,10,15,1,0,164277
12696,0,0,10,15,0,0,164352
12697,0,0,10,16,0,1,164428
12698,1,NA,10,16,1,1,164504
12699,1,1,10,16,1,1,164579
12700,1,0,10,15,0,0,164655
12701,0,0,10,16,0,1,164731
12702,0,0,12,18,1,1,164806
12703,1,1,9,14,1,0,164882
12704,0,0,9,14,1,0,164957
12705,1,0,9,14,1,0,165033
12706,0,0,9,14,0,0,165109
12707,0,0,9,15,0,0,165184
12708,0,1,9,16,1,1,165260
12709,0,0,9,14,1,0,165335
12710,1,NA,9,15,1,0,165411
12711,0,0,9,15,0,0,165487
12712,0,0,9,15,1,0,165562
12713,0,0,9,14,0,0,165638
12714,0,1,9,15,1,0,165714
12715,0,0,9,15,0,0,165789
12716,0,0,9,14,0,0,165865
12717,0,NA,9,16,1,1,165940
12718,0,0,9,14,0,0,166016
12719,1,1,10,15,1,0,166092
12720,0,1,9,15,0,0,166167
12721,0,0,9,14,1,0,166243
12722,0,0,9,14,0,0,166319
12723,0,0,9,15,1,0,166394
12724,0,1,9,15,1,0,166470
12725,0,0,9,14,0,0,166545
12726,0,0,9,15,1,0,166621
12727,0,1,9,15,1,0,166697
12728,0,1,9,16,0,1,166772
12729,0,0,9,15,0,0,166848
12730,0,0,9,15,0,0,166923
12731,0,0,9,15,0,0,166999
12732,0,1,9,16,1,1,167075
12733,0,0,9,14,1,0,167150
12734,0,1,9,15,1,0,167226
12735,0,1,9,14,1,0,167302
12736,0,1,9,14,1,0,167377
12737,0,0,9,14,1,0,167453
12738,0,1,9,15,1,0,167528
12739,0,0,9,14,0,0,167604
12740,0,0,9,14,1,0,167680
12741,0,0,9,14,0,0,167755
12742,0,0,9,14,0,0,167831
12743,0,0,9,14,0,0,167907
12744,0,0,9,14,1,0,167982
12745,0,0,9,14,0,0,168058
12746,0,1,9,15,1,0,168133
12747,0,1,9,15,0,0,168209
12748,0,0,9,15,NA,0,168285
12749,0,0,9,14,0,0,168360
12750,0,1,9,14,1,0,168436
12751,0,1,9,16,0,1,168512
12752,0,0,10,16,0,1,168587
12753,0,1,10,16,1,1,168663
12754,0,0,10,16,0,1,168738
12755,0,1,10,15,1,0,168814
12756,0,1,10,15,1,0,168890
12757,1,NA,10,16,1,1,168965
12758,0,1,10,16,1,1,169041
12759,0,1,10,16,0,1,169116
12760,0,0,10,15,0,0,169192
12761,0,1,10,15,1,0,169268
12762,0,0,10,15,1,0,169343
12763,0,NA,10,15,0,0,169419
12764,0,0,10,18,0,1,169495
12765,0,1,9,14,1,0,169570
12766,0,0,9,15,0,0,169646
12767,1,0,9,15,1,0,169721
12768,0,NA,9,15,1,0,169797
12769,0,0,9,15,0,0,169873
12770,0,0,9,14,0,0,169948
12771,0,0,9,15,0,0,170024
12772,0,1,10,17,1,1,170100
12773,0,0,NA,14,0,0,170175
12774,1,1,9,14,1,0,170251
12775,0,0,NA,15,0,0,170326
12776,0,0,9,15,1,0,170402
12777,0,0,9,14,0,0,170478
12778,0,0,9,14,NA,0,170553
12779,0,1,9,15,1,0,170629
12780,0,1,12,18,1,1,170705
12781,0,1,12,18,1,1,170780
12782,0,1,12,18,1,1,170856
12783,0,1,12,18,0,1,170931
12784,0,0,12,18,0,1,171007
12785,0,0,12,17,0,1,171083
12786,0,1,12,17,1,1,171158
12787,1,NA,12,18,1,1,171234
12788,0,1,12,18,1,1,171309
12789,1,NA,12,18,NA,1,171385
12790,0,1,12,18,1,1,171461
12791,0,1,12,18,1,1,171536
12792,0,1,12,17,0,1,171612
12793,0,1,12,18,1,1,171688
12794,0,0,12,18,0,1,171763
12795,0,1,12,NA,0,NA,171839
12796,1,NA,10,15,1,0,171914
12797,0,1,10,15,1,0,171990
12798,0,0,10,15,1,0,172066
12799,0,1,10,15,1,0,172141
12800,0,1,10,16,1,1,172217
12801,1,1,10,15,1,0,172293
12802,0,1,10,16,0,1,172368
12803,0,1,10,16,1,1,172444
12804,1,1,10,16,1,1,172519
12805,0,NA,10,16,0,1,172595
12806,0,1,10,15,0,0,172671
12807,1,1,10,15,1,0,172746
12808,0,0,10,14,1,0,172822
12809,0,0,10,16,1,1,172897
12810,0,1,10,16,1,1,172973
12811,0,1,10,16,1,1,173049
12812,0,1,10,16,1,1,173124
12813,0,1,10,15,1,0,173200
12814,0,NA,10,15,1,0,173276
12815,0,1,10,16,1,1,173351
12816,0,1,10,15,0,0,173427
12817,0,1,10,16,1,1,173502
12818,1,NA,9,14,NA,0,173578
12819,1,1,9,15,0,0,173654
12820,0,0,9,14,0,0,173729
12821,1,1,9,15,1,0,173805
12822,0,1,9,15,1,0,173881
12823,0,1,9,15,1,0,173956
12824,0,1,9,14,0,0,174032
12825,0,1,9,15,0,0,174107
12826,0,0,10,15,0,0,174183
12827,0,0,10,15,0,0,174259
12828,0,0,10,16,0,1,174334
12829,0,0,10,16,0,1,174410
12830,0,0,10,15,0,0,174486
12831,0,0,10,15,0,0,174561
12832,0,1,10,15,0,0,174637
12833,0,0,10,15,0,0,174712
12834,0,0,10,15,1,0,174788
12835,0,0,10,15,0,0,174864
12836,0,0,10,15,0,0,174939
12837,1,0,10,16,1,1,175015
12838,0,NA,10,16,0,1,175090
12839,0,0,10,15,0,0,175166
12840,0,0,10,16,0,1,175242
12841,0,0,10,15,0,0,175317
12842,0,0,10,15,0,0,175393
12843,0,1,10,16,1,1,175469
12844,0,0,10,16,0,1,175544
12845,0,1,10,15,1,0,175620
12846,0,0,10,15,0,0,175695
12847,0,0,10,15,0,0,175771
12848,0,0,10,15,1,0,175847
12849,0,1,10,16,0,1,175922
12850,0,0,11,16,0,1,175998
12851,0,0,11,16,1,1,176074
12852,0,0,11,16,0,1,176149
12853,0,1,11,16,1,1,176225
12854,0,1,11,16,1,1,176300
12855,0,0,11,16,1,1,176376
12856,0,1,11,16,0,1,176452
12857,0,0,11,17,0,1,176527
12858,1,1,11,16,1,1,176603
12859,0,0,11,16,0,1,176678
12860,0,1,11,16,1,1,176754
12861,0,0,11,16,0,1,176830
12862,0,1,11,17,0,1,176905
12863,1,1,11,16,1,1,176981
12864,0,1,11,17,1,1,177057
12865,0,1,11,17,1,1,177132
12866,0,0,11,17,1,1,177208
12867,0,1,11,16,1,1,177283
12868,0,1,11,16,1,1,177359
12869,1,1,11,16,1,1,177435
12870,0,1,12,18,1,1,177510
12871,1,1,12,18,1,1,177586
12872,0,0,12,17,1,1,177662
12873,0,0,12,17,0,1,177737
12874,0,1,12,17,1,1,177813
12875,0,1,12,18,0,1,177888
12876,0,1,12,18,NA,1,177964
12877,0,0,12,17,1,1,178040
12878,0,1,12,17,0,1,178115
12879,0,0,12,18,0,1,178191
12880,1,1,12,17,1,1,178267
12881,0,1,12,17,0,1,178342
